Record Id,Product Owner.id,Product Owner,Product Name,Product Code,Vendor Name.id,Vendor Name,Product Active,Manufacturer,Product Category,Sales Start Date,Sales End Date,Support Start Date,Support End Date,Created By.id,Created By,Modified By.id,Modified By,Created Time,Modified Time,Unit Price,Usage Unit,Qty Ordered,Quantity in Stock,Reorder Level,Handler.id,Handler,Quantity in Demand,Description,Tag,Product Type,Locked,Max Level,Brand,Purchase Price,Sub Category,Stock Type,Last Activity Time,Connected To.module,Connected To.id
zcrm_5586105000003875660,zcrm_5586105000001430001,SSS Admin,BRACKET FLAT ROOF 180L,LTFG-000588,,,true,,Solar Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-11-10 16:27:49,0,null,0,0,0,,,0,ALUMINIUM BRACKET FOR FLAT ROOF INSTALLATION - 180,,goods,false,,,0,Mounting,,2025-11-10 16:27:49,,
zcrm_5586105000003875661,zcrm_5586105000001430001,SSS Admin,BRACKET FLAT ROOF 270L/300L/400L,COMP-000105,,,true,Water-Care Industries,Solar Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2026-01-27 17:42:34,0,Each,0,-12,0,,,45,ALUMINIUM BRACKET FOR FLAT ROOF INSTALLATION - 300,,goods,false,,,0,Mounting,,2026-01-27 17:42:34,,
zcrm_5586105000003875663,zcrm_5586105000001430001,SSS Admin,"PART KIT, 270L, DIRECT, CARTON",COMP-005626,,,false,Water-Care Industries,Solar Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:01:38,0,Each,0,0,0,,,0,,,goods,false,,,0,Part Kit,,2025-12-27 16:01:38,,
zcrm_5586105000003875664,zcrm_5586105000001430001,SSS Admin,"MERU MP136 HWM 3 X 3KW PTV, IT[SS316, T1.5MM]",COMP-D-000339,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,POU Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-11-10 16:27:13,3400,null,0,0,0,,,0,,,goods,false,0,MERU,0,,,2025-11-10 16:27:13,,
zcrm_5586105000003875665,zcrm_5586105000001430001,SSS Admin,"MERU MP136 HWM 3 X 3KW BASIC, IT[SS316, T1.5MM]",COMP-D-001616,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,POU Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-11-10 16:27:13,3400,null,0,0,0,,,0,,,goods,false,0,MERU,0,,,2025-11-10 16:27:13,,
zcrm_5586105000003875666,zcrm_5586105000001430001,SSS Admin,"MERU MP136 HWM 3 X 3KW PTV, IT[SS316, T2MM]",COMP-D-001617,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,POU Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-11-10 16:27:13,3400,null,0,0,0,,,0,,,goods,false,0,MERU,0,,,2025-11-10 16:27:13,,
zcrm_5586105000003875667,zcrm_5586105000001430001,SSS Admin,"MERU MP136 HWM 3 X 3KW BASIC, IT[SS316, T2MM]",COMP-D-001618,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,POU Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-11-10 16:27:13,3400,null,0,0,0,,,0,,,goods,false,0,MERU,0,,,2025-11-10 16:27:13,,
zcrm_5586105000003875668,zcrm_5586105000001430001,SSS Admin,SUMMER 75E HCM CARTON BASIC,COMP-007183,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,false,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,1500,Each,0,0,0,,,0,,,goods,false,0,SUMMER,432.14,,,2025-12-27 16:00:50,,
zcrm_5586105000003875669,zcrm_5586105000001430001,SSS Admin,SUMMER 25E HCM 3KW CARTON CEV,COMP-006181,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,false,Water-Care Industries,POU Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,0,Each,0,0,0,,,0,,,goods,false,0,SUMMER,402.68,,,2025-12-27 16:00:50,,
zcrm_5586105000003875671,zcrm_5586105000001430001,SSS Admin,"PART KIT, 450L, DIRECT, NO CARTON",COMP-005633,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,false,Water-Care Industries,Solar Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,0,Each,0,0,0,,,0,,,goods,false,0,,0,Part Kit,,2025-12-27 16:00:50,,
zcrm_5586105000003875672,zcrm_5586105000001430001,SSS Admin,SUMMER 25E HCM WRAPED CEV,COMP-006175,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,false,Water-Care Industries,POU Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,0,Each,0,0,0,,,0,,,goods,false,0,SUMMER,373.06,,,2025-12-27 16:00:50,,
zcrm_5586105000003875673,zcrm_5586105000001430001,SSS Admin,"INSTALLATION KIT 300L/60G, 2 COLLECTORS, METAL DECK RAISER",COMP-K-000019,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,false,Water-Care Industries,Installation Kit,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,0,Each,0,0,0,,,0,,,goods,false,0,,0,,,2025-12-27 16:00:50,,
zcrm_5586105000003875674,zcrm_5586105000001430001,SSS Admin,BRACKET FLAT ROOF 450L,LTFG-000595,,,true,Water-Care Industries,Solar Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2026-01-12 20:08:38,0,null,0,-1,0,,,1,ALUMINIUM BRACKET FOR FLAT ROOF INSTALLATION - 450,,goods,false,,,0,Mounting,,2026-01-12 20:08:38,,
zcrm_5586105000003875675,zcrm_5586105000001430001,SSS Admin,"CHECK VALVE 1, BSP",PART-000092,,,false,,Piping,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:01:38,0,Each,0,0,0,,,0,,,goods,false,,,0,Check Valve,,2025-12-27 16:01:38,,
zcrm_5586105000003875676,zcrm_5586105000001430001,SSS Admin,KINETICO - CONNECTOR PIN,4742,,,false,Kinetico,POE Water Filter,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,0,Each,0,0,0,,,0,,,goods,false,,KINETICO,5.75,,,2025-12-27 16:00:50,,
zcrm_5586105000003875677,zcrm_5586105000001430001,SSS Admin,"KINETICO UPPER DISTRIBUTOR, 4060F OD",13703,,,false,Kinetico,POE Water Filter,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,0,Each,0,0,0,,,0,,,goods,false,,KINETICO,8.22,,,2025-12-27 16:00:50,,
zcrm_5586105000003875678,zcrm_5586105000001430001,SSS Admin,"MERU MP115 HWM-R - 3KW WRAPED BASIC, 3/4""",COMP-D-000122,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-11-10 16:27:13,0,null,0,0,0,,,0,"3/4"" INLET & OUTLET",,goods,false,0,MERU,0,,,2025-11-10 16:27:13,,
zcrm_5586105000003875679,zcrm_5586105000001430001,SSS Admin,MERU MP90 HCM WRAPPED PTV,COMP-007221,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,0,null,0,-2,0,,,2,1/2'',,goods,false,0,MERU,506,,,2025-12-27 16:00:50,,
zcrm_5586105000003875680,zcrm_5586105000001430001,SSS Admin,"CARTON SUMMER, 400L/90G, T515MM X W515MM X L2770MM",PKG-000020,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Solar Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,0,Each,0,0,0,,,0,,,goods,false,0,SUMMER,75.32,CARTON,,2025-12-27 16:00:50,,
zcrm_5586105000003875681,zcrm_5586105000001430001,SSS Admin,"KINETICO VALVE PART - CONTROL DISC, PURPLE",8635,,,true,Kinetico,POE Water Filter,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2026-01-30 14:33:42,0,Each,0,-100,0,,,250,,,goods,false,,KINETICO,43.88,,,2026-01-30 14:33:42,,
zcrm_5586105000003875682,zcrm_5586105000001430001,SSS Admin,"INSTALLATION KIT 180L/60G, 1 COLLECTORS, RAISER",COMP-K-000020,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,false,Water-Care Industries,Installation Kit,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,0,Each,0,0,0,,,0,,,goods,false,0,,0,,,2025-12-27 16:00:50,,
zcrm_5586105000003875683,zcrm_5586105000001430001,SSS Admin,EVACUATED TUBE GX - S,S-COMP-000147,,,true,,Solar Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2026-01-12 12:50:13,0,Each,0,-10,0,,,10,,,goods,false,,,0,,,2026-01-12 12:50:13,,
zcrm_5586105000003875684,zcrm_5586105000001430001,SSS Admin,EVACUATED TUBE GX - B,S-COMP-000148,,,false,,Solar Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:01:38,0,Each,0,0,0,,,0,,,goods,false,,,0,,,2025-12-27 16:01:38,,
zcrm_5586105000003875685,zcrm_5586105000001430001,SSS Admin,MANIFOLD GX - 20,S-COMP-000149,,,false,,Solar Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:01:38,0,Each,0,0,0,,,0,,,goods,false,,,0,,,2025-12-27 16:01:38,,
zcrm_5586105000003875686,zcrm_5586105000001430001,SSS Admin,MANIFOLD GX - 30,S-COMP-000150,,,true,,Solar Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2026-01-12 12:50:13,0,Each,0,-1,0,,,1,,,goods,false,,,0,,,2026-01-12 12:50:13,,
zcrm_5586105000003875687,zcrm_5586105000001430001,SSS Admin,MANIFOLD GX - 8,S-COMP-000546,,,false,,Solar Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:01:38,0,Each,0,0,0,,,0,,,goods,false,,,0,,,2025-12-27 16:01:38,,
zcrm_5586105000003875688,zcrm_5586105000001430001,SSS Admin,SUMEMR 30E HCM WRAPPED CEV,COMP-006242,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,false,Water-Care Industries,POU Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,0,Each,0,0,0,,,0,,,goods,false,0,MERU,310.77,,,2025-12-27 16:00:50,,
zcrm_5586105000003875689,zcrm_5586105000001430001,SSS Admin,COMPRESSOR CAPACITOR FOR MINI HEAT PUMP (APPLICABLE MODEL: 010603010003),CO-HF-04,,,false,Water-Care Industries,Heat Pump,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:01:38,0,Each,0,0,0,,,0,,,goods,false,,HEATFIRST,0,,,2025-12-27 16:01:38,,
zcrm_5586105000003875690,zcrm_5586105000001430001,SSS Admin,FAN CAPACITOR FOR MINI HEAT PUMP (APPLICABLE MODEL: 010603030004),CO-HF-05,,,false,Water-Care Industries,Heat Pump,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:01:38,0,Each,0,0,0,,,0,,,goods,false,,HEATFIRST,0,,,2025-12-27 16:01:38,,
zcrm_5586105000003875691,zcrm_5586105000001430001,SSS Admin,AUX HEATING ELEMENT 1.5KW FOR MINI HEAT PUMP (APPLICABLE MODEL: 010600030058),CO-HF-01,,,false,Water-Care Industries,Heat Pump,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:01:38,0,Each,0,0,0,,,0,,,goods,false,,,0,,,2025-12-27 16:01:38,,
zcrm_5586105000003875692,zcrm_5586105000001430001,SSS Admin,TRANSFORMER FOR MINI HEAT PUMP (APPLICABLE MODEL: 010605000038),CO-HF-15,,,true,Water-Care Industries,Heat Pump,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-11-10 16:27:49,0,Each,0,0,0,,,0,,,goods,false,,HEATFIRST,0,,,2025-11-10 16:27:49,,
zcrm_5586105000003875693,zcrm_5586105000001430001,SSS Admin,AC CONTACTOR FOR MINI HEAT PUMP (APPLICABLE MODEL: 010606001310),CO-HF-19,,,true,Water-Care Industries,Heat Pump,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-11-10 16:27:49,0,null,0,0,0,,,0,,,goods,false,,HEATFIRST,0,Wire,,2025-11-10 16:27:49,,
zcrm_5586105000003875694,zcrm_5586105000001430001,SSS Admin,FAN MOTOR FOR MINI HEAT PUMP (APPLICABLE MODEL: 010202000208),CO-HF-20,,,false,Water-Care Industries,Heat Pump,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:01:38,0,Each,0,0,0,,,0,,,goods,false,,HEATFIRST,0,,,2025-12-27 16:01:38,,
zcrm_5586105000003875695,zcrm_5586105000001430001,SSS Admin,MERU MP200 HFM - 9KW WRAPED BASIC,COMP-D-001612,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-11-10 16:27:13,0,null,0,0,0,,,0,,,goods,false,0,MERU,0,,,2025-11-10 16:27:13,,
zcrm_5586105000003875696,zcrm_5586105000001430001,SSS Admin,"HOSE - PLASTIC, 13MM X 1.75MM X 30",,,,false,,Piping,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:03:21,0,Each,0,0,0,,,0,,,goods,false,,,0,,,2025-12-27 16:03:21,,
zcrm_5586105000003875697,zcrm_5586105000001430001,SSS Admin,MERU 66G VFM - 9KW,COMP-D-001912,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-11-10 16:27:13,0,null,0,0,0,,,0,"GAUGE PORT: 2
 HOT & COLD CIRCULATION OUTLET: NO
 HOT WATER RETURN INLET: NO
 PIPE SIZE HOT & COLD WATER INLET: 3/4"" F
 PIPE SIZE DRAIN PIPE: 3/4"" F",,goods,false,0,MERU,0,,,2025-11-10 16:27:13,,
zcrm_5586105000003875699,zcrm_5586105000001430001,SSS Admin,"SCREW ZP, PN, M4 X 0.7MM X 6MM",RAWM-000010,,,false,,Installation Kit,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:01:38,0,Each,0,0,0,,,0,,,goods,false,,,0,,,2025-12-27 16:01:38,,
zcrm_5586105000003875701,zcrm_5586105000001430001,SSS Admin,"SUMMER 66G/300L VFM- FORCED CIRCULATION, 3KW",COMP-D-001642,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,0,Each,0,0,0,,,0,"Mounting Electric: VFM,
 Power Rating: 3 kW,
 Brand Large Calorifier: Summer",,goods,false,0,SUMMER,0,,,2025-12-27 16:00:50,,
zcrm_5586105000003875702,zcrm_5586105000001430001,SSS Admin,"SUMMER 40G VFM - FORCED CIRCULATION, 3KW",COMP-D-001629,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,false,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,0,Each,0,0,0,,,0,"Mounting Electric: VFM,
 Power Rating: 3 kW,
 Brand Large Calorifier: Summer",,goods,false,0,SUMMER,0,,,2025-12-27 16:00:50,,
zcrm_5586105000003875703,zcrm_5586105000001430001,SSS Admin,"ARMOURED CABLE - STEEL, 600V/1KV, 3 CORE, 2.5MM2",S-PART-000412,,,false,,Electrical Component,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:01:38,0,Each,0,0,0,,,0,,,goods,false,,,0,Wire,,2025-12-27 16:01:38,,
zcrm_5586105000003875704,zcrm_5586105000001430001,SSS Admin,MERU MP200 HFM WRAPPED MAX,COMP-D-001405,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-11-10 16:27:13,2590,null,0,0,0,,,0,1/2'',,goods,false,0,MERU,0,,,2025-11-10 16:27:13,,
zcrm_5586105000003875705,zcrm_5586105000001430001,SSS Admin,"KINETICO AIR TANK - QUICKFLO STORAGE TANK, 3 GALLON, BLACK",12754,,,false,Kinetico,POE Water Filter,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,0,Each,0,0,0,,,0,,,goods,false,,KINETICO,395.94,,,2025-12-27 16:00:50,,
zcrm_5586105000003875706,zcrm_5586105000001430001,SSS Admin,Kinetico Valve Module 2030F OD,12661,,,false,Kinetico,POE Water Filter,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,3905,Each,0,0,0,,,0,,,goods,false,,KINETICO,0,Valve,,2025-12-27 16:00:50,,
zcrm_5586105000003875707,zcrm_5586105000001430001,SSS Admin,"KINETICO PARTS -BALL VALVE, 3/8 STEM-MG",11378,,,false,Kinetico,POE Water Filter,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,0,Each,0,0,0,,,0,,,goods,false,,KINETICO,0,,,2025-12-27 16:00:50,,
zcrm_5586105000003875708,zcrm_5586105000001430001,SSS Admin,"COLD PIPE J 450L/66G, SM, COPPER, HALF HARD R250, OD22MM X T0.9MM",T-0273,,,false,Water-Care Industries,Piping,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:01:38,150,Each,0,0,0,,,0,,,goods,false,,,0,Solar Heater,,2025-12-27 16:01:38,,
zcrm_5586105000003875709,zcrm_5586105000001430001,SSS Admin,"HOT PIPE J 450L/66G, SM, COPPER, HALF HARD R250, OD22MM X T0.9MM",T-0274,,,false,Water-Care Industries,Piping,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:01:38,0,Each,0,0,0,,,0,,,goods,false,,,0,,,2025-12-27 16:01:38,,
zcrm_5586105000003875710,zcrm_5586105000001430001,SSS Admin,"THREADED MALE SOCKET PPR 1/2""",T-0275,,,true,,Piping,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:01:38,0,null,0,0,0,,,0,,,goods,false,,,0,PPR,,2025-12-27 16:01:38,,
zcrm_5586105000003875711,zcrm_5586105000001430001,SSS Admin,"KINETICO ELBOW UNION 3/8T, MG, PLUSVX, QUICKFLO, A200, K5",7761,,,false,Kinetico,POE Water Filter,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,0,Each,0,0,0,,,0,,,goods,false,,KINETICO,0,,,2025-12-27 16:00:50,,
zcrm_5586105000003875712,zcrm_5586105000001430001,SSS Admin,"KINETICO CONNECTORS UNION 3/8TX1/4T, MG A6UC4, PLUSVX, QUICKFLO, A200, K5",8561A,,,false,Kinetico,POE Water Filter,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,0,Each,0,0,0,,,0,,,goods,false,0,KINETICO,8.78,,,2025-12-27 16:00:50,,
zcrm_5586105000003875713,zcrm_5586105000001430001,SSS Admin,SUMMER 25E HWM-L WRAPPED BASIC,COMP-006210,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,false,Water-Care Industries,POU Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,1070,Each,0,0,0,,,0,,,goods,false,0,SUMMER,340.26,,,2025-12-27 16:00:50,,
zcrm_5586105000003875714,zcrm_5586105000001430001,SSS Admin,SUMMER 34E HWM WRAPPED BASIC,COMP-006300,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,false,Water-Care Industries,POU Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,0,Each,0,0,0,,,0,,,goods,false,0,SUMMER,314.36,,,2025-12-27 16:00:50,,
zcrm_5586105000003875715,zcrm_5586105000001430001,SSS Admin,SUMMER 34E HWM-L WRAPPED BASIC,COMP-006326,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,POU Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-11-10 16:27:13,0,null,0,0,0,,,0,,,goods,false,0,SUMMER,343,,,2025-11-10 16:27:13,,
zcrm_5586105000003875719,zcrm_5586105000001430001,SSS Admin,SUMMER 45E HWM-L WRAPPED BASIC,COMP-006442,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,false,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,1180,Each,0,0,0,,,0,,,goods,false,0,SUMMER,330.78,,,2025-12-27 16:00:50,,
zcrm_5586105000003875720,zcrm_5586105000001430001,SSS Admin,SUMMER 55E HWM WRAPPED BASIC,COMP-006511,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,false,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,1320,Each,0,0,0,,,0,,,goods,false,0,SUMMER,341.51,,,2025-12-27 16:00:50,,
zcrm_5586105000003875721,zcrm_5586105000001430001,SSS Admin,MERU MP55 HWM-L WRAPPED BASIC,COMP-006516,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,POU Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-11-10 16:27:13,1320,null,0,0,0,,,0,,,goods,false,0,SUMMER,341,,,2025-11-10 16:27:13,,
zcrm_5586105000003875724,zcrm_5586105000001430001,SSS Admin,SUMMER 75E HCM WRAPPED BASIC,COMP-007181,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,741,Each,0,-6,0,,,2,,,goods,false,0,SUMMER,404.61,,,2025-12-27 16:00:50,,
zcrm_5586105000003875725,zcrm_5586105000001430001,SSS Admin,SUMMER 75E HWM WRAPPED BASIC,COMP-007185,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,false,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,1500,Each,0,0,0,,,0,,,goods,false,0,SUMMER,404.61,,,2025-12-27 16:00:50,,
zcrm_5586105000003875726,zcrm_5586105000001430001,SSS Admin,SUMMER 75E HWM-L WRAPPED BASIC,COMP-007189,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,false,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,1500,Each,0,0,0,,,0,,,goods,false,0,SUMMER,404.61,,,2025-12-27 16:00:50,,
zcrm_5586105000003875727,zcrm_5586105000001430001,SSS Admin,SUMMER 90E HCM WRAPPED BASIC,COMP-007217,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,false,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-04-22 14:27:48,2025-12-27 16:00:50,0,Each,0,0,0,,,0,,,goods,false,0,SUMMER,419.25,,,2025-12-27 16:00:50,,
